name	path	emotion
['Ses03M', 'script01', '2', 'M002']	IEMOCAP_mp3/Ses03M_script01_2_M002_fru.mp3	negative
['Ses02M', 'script01', '1', 'F041']	IEMOCAP_mp3/Ses02M_script01_1_F041_sad.mp3	negative
['Ses03M', 'script03', '2', 'M034']	IEMOCAP_mp3/Ses03M_script03_2_M034_ang.mp3	positive
['Ses02M', 'script01', '1', 'M012']	IEMOCAP_mp3/Ses02M_script01_1_M012_ang.mp3	positive
['Ses05F', 'script01', '1', 'M008']	IEMOCAP_mp3/Ses05F_script01_1_M008_sad.mp3	negative
['Ses02M', 'script02', '1', 'F000']	IEMOCAP_mp3/Ses02M_script02_1_F000_neu.mp3	negative
['Ses01F', 'impro05', 'M002']	IEMOCAP_mp3/Ses01F_impro05_M002_hap.mp3	negative
['Ses01F', 'script01', '3', 'F017']	IEMOCAP_mp3/Ses01F_script01_3_F017_hap.mp3	negative
['Ses03M', 'impro06', 'M002']	IEMOCAP_mp3/Ses03M_impro06_M002_sad.mp3	negative
['Ses02M', 'script03', '1', 'F023']	IEMOCAP_mp3/Ses02M_script03_1_F023_hap.mp3	negative
['Ses03M', 'script03', '2', 'M021']	IEMOCAP_mp3/Ses03M_script03_2_M021_neu.mp3	negative
['Ses01F', 'impro01', 'M010']	IEMOCAP_mp3/Ses01F_impro01_M010_fru.mp3	negative
['Ses05M', 'impro03', 'M015']	IEMOCAP_mp3/Ses05M_impro03_M015_hap.mp3	negative
['Ses02F', 'impro08', 'M012']	IEMOCAP_mp3/Ses02F_impro08_M012_neu.mp3	negative
['Ses05M', 'impro02', 'M008']	IEMOCAP_mp3/Ses05M_impro02_M008_fru.mp3	negative
['Ses03F', 'script01', '1', 'M053']	IEMOCAP_mp3/Ses03F_script01_1_M053_neu.mp3	negative
['Ses02F', 'impro01', 'F001']	IEMOCAP_mp3/Ses02F_impro01_F001_sur.mp3	negative
['Ses01F', 'impro02', 'F018']	IEMOCAP_mp3/Ses01F_impro02_F018_neu.mp3	negative
['Ses04F', 'script02', '2', 'M015']	IEMOCAP_mp3/Ses04F_script02_2_M015_fru.mp3	negative
['Ses03M', 'script03', '2', 'F040']	IEMOCAP_mp3/Ses03M_script03_2_F040_ang.mp3	positive
['Ses04F', 'impro06', 'F005']	IEMOCAP_mp3/Ses04F_impro06_F005_sad.mp3	negative
['Ses01M', 'script01', '2', 'M007']	IEMOCAP_mp3/Ses01M_script01_2_M007_neu.mp3	negative
['Ses05M', 'script03', '1', 'M008']	IEMOCAP_mp3/Ses05M_script03_1_M008_exc.mp3	negative
['Ses02F', 'script03', '2', 'M042']	IEMOCAP_mp3/Ses02F_script03_2_M042_ang.mp3	positive
['Ses03F', 'impro07', 'F027']	IEMOCAP_mp3/Ses03F_impro07_F027_exc.mp3	negative
['Ses03M', 'script02', '1', 'F005']	IEMOCAP_mp3/Ses03M_script02_1_F005_neu.mp3	negative
['Ses03M', 'impro07', 'M016']	IEMOCAP_mp3/Ses03M_impro07_M016_exc.mp3	negative
['Ses03M', 'impro03', 'M002']	IEMOCAP_mp3/Ses03M_impro03_M002_exc.mp3	negative
['Ses03M', 'impro04', 'M027']	IEMOCAP_mp3/Ses03M_impro04_M027_fru.mp3	negative
['Ses02M', 'impro05', 'M020']	IEMOCAP_mp3/Ses02M_impro05_M020_fru.mp3	negative
['Ses03F', 'impro07', 'M017']	IEMOCAP_mp3/Ses03F_impro07_M017_sur.mp3	negative
['Ses03M', 'script01', '1', 'M016']	IEMOCAP_mp3/Ses03M_script01_1_M016_fru.mp3	negative
['Ses03M', 'script03', '2', 'M043']	IEMOCAP_mp3/Ses03M_script03_2_M043_ang.mp3	positive
['Ses04F', 'impro08', 'M026']	IEMOCAP_mp3/Ses04F_impro08_M026_fru.mp3	negative
['Ses04M', 'impro04', 'M017']	IEMOCAP_mp3/Ses04M_impro04_M017_fru.mp3	negative
['Ses04F', 'script01', '1', 'M030']	IEMOCAP_mp3/Ses04F_script01_1_M030_ang.mp3	positive
['Ses01F', 'impro04', 'M012']	IEMOCAP_mp3/Ses01F_impro04_M012_neu.mp3	negative
['Ses01M', 'script01', '3', 'F005']	IEMOCAP_mp3/Ses01M_script01_3_F005_sad.mp3	negative
['Ses05F', 'impro08', 'F024']	IEMOCAP_mp3/Ses05F_impro08_F024_neu.mp3	negative
['Ses01F', 'impro03', 'F017']	IEMOCAP_mp3/Ses01F_impro03_F017_neu.mp3	negative
['Ses02F', 'script03', '2', 'M038']	IEMOCAP_mp3/Ses02F_script03_2_M038_ang.mp3	positive
['Ses04F', 'impro04', 'F006']	IEMOCAP_mp3/Ses04F_impro04_F006_ang.mp3	positive
['Ses03M', 'script02', '1', 'M037']	IEMOCAP_mp3/Ses03M_script02_1_M037_exc.mp3	negative
['Ses05F', 'impro07', 'M025']	IEMOCAP_mp3/Ses05F_impro07_M025_exc.mp3	negative
['Ses05F', 'impro04', 'M039']	IEMOCAP_mp3/Ses05F_impro04_M039_neu.mp3	negative
['Ses04M', 'impro01', 'M014']	IEMOCAP_mp3/Ses04M_impro01_M014_fru.mp3	negative
['Ses02F', 'impro04', 'F001']	IEMOCAP_mp3/Ses02F_impro04_F001_fru.mp3	negative
['Ses01F', 'impro01', 'F006']	IEMOCAP_mp3/Ses01F_impro01_F006_fru.mp3	negative
['Ses05M', 'script01', '1b', 'F035']	IEMOCAP_mp3/Ses05M_script01_1b_F035_fru.mp3	negative
['Ses04F', 'script01', '3', 'F015']	IEMOCAP_mp3/Ses04F_script01_3_F015_hap.mp3	negative
['Ses04M', 'impro01', 'F011']	IEMOCAP_mp3/Ses04M_impro01_F011_fru.mp3	negative
['Ses05M', 'script02', '2', 'F032']	IEMOCAP_mp3/Ses05M_script02_2_F032_sad.mp3	negative
['Ses01F', 'impro02', 'M014']	IEMOCAP_mp3/Ses01F_impro02_M014_sad.mp3	negative
['Ses03M', 'impro08b', 'F023']	IEMOCAP_mp3/Ses03M_impro08b_F023_neu.mp3	negative
['Ses05M', 'script01', '3', 'M021']	IEMOCAP_mp3/Ses05M_script01_3_M021_sad.mp3	negative
['Ses02F', 'impro08', 'F027']	IEMOCAP_mp3/Ses02F_impro08_F027_neu.mp3	negative
['Ses04F', 'script03', '2', 'F009']	IEMOCAP_mp3/Ses04F_script03_2_F009_fru.mp3	negative
['Ses04F', 'impro01', 'F008']	IEMOCAP_mp3/Ses04F_impro01_F008_ang.mp3	positive
['Ses02M', 'impro01', 'M019']	IEMOCAP_mp3/Ses02M_impro01_M019_ang.mp3	positive
['Ses01M', 'script02', '2', 'F040']	IEMOCAP_mp3/Ses01M_script02_2_F040_sad.mp3	negative
['Ses03F', 'script01', '2', 'M017']	IEMOCAP_mp3/Ses03F_script01_2_M017_ang.mp3	positive
['Ses05M', 'impro07', 'F019']	IEMOCAP_mp3/Ses05M_impro07_F019_neu.mp3	negative
['Ses05M', 'script03', '2', 'M043']	IEMOCAP_mp3/Ses05M_script03_2_M043_ang.mp3	positive
['Ses02F', 'script01', '1', 'F042']	IEMOCAP_mp3/Ses02F_script01_1_F042_fru.mp3	negative
['Ses03M', 'script02', '2', 'F038']	IEMOCAP_mp3/Ses03M_script02_2_F038_sad.mp3	negative
['Ses02F', 'impro01', 'F009']	IEMOCAP_mp3/Ses02F_impro01_F009_fru.mp3	negative
['Ses01F', 'script01', '1', 'M001']	IEMOCAP_mp3/Ses01F_script01_1_M001_neu.mp3	negative
['Ses03M', 'impro07', 'M017']	IEMOCAP_mp3/Ses03M_impro07_M017_exc.mp3	negative
['Ses01F', 'impro05', 'F020']	IEMOCAP_mp3/Ses01F_impro05_F020_ang.mp3	positive
['Ses04M', 'script03', '2', 'F015']	IEMOCAP_mp3/Ses04M_script03_2_F015_fru.mp3	negative
['Ses03F', 'impro06', 'F003']	IEMOCAP_mp3/Ses03F_impro06_F003_sad.mp3	negative
['Ses02M', 'impro01', 'F004']	IEMOCAP_mp3/Ses02M_impro01_F004_neu.mp3	negative
['Ses05M', 'impro04', 'F027']	IEMOCAP_mp3/Ses05M_impro04_F027_neu.mp3	negative
['Ses01M', 'impro05', 'F014']	IEMOCAP_mp3/Ses01M_impro05_F014_neu.mp3	negative
['Ses03F', 'script02', '2', 'F041']	IEMOCAP_mp3/Ses03F_script02_2_F041_fru.mp3	negative
['Ses04M', 'script02', '1', 'M024']	IEMOCAP_mp3/Ses04M_script02_1_M024_sur.mp3	negative
['Ses03M', 'script02', '2', 'F027']	IEMOCAP_mp3/Ses03M_script02_2_F027_fru.mp3	negative
['Ses05M', 'impro03', 'F007']	IEMOCAP_mp3/Ses05M_impro03_F007_exc.mp3	negative
['Ses04F', 'impro01', 'F001']	IEMOCAP_mp3/Ses04F_impro01_F001_fru.mp3	negative
['Ses04M', 'impro05', 'M045']	IEMOCAP_mp3/Ses04M_impro05_M045_ang.mp3	positive
['Ses04F', 'script02', '1', 'M002']	IEMOCAP_mp3/Ses04F_script02_1_M002_exc.mp3	negative
['Ses04F', 'impro05', 'M009']	IEMOCAP_mp3/Ses04F_impro05_M009_fru.mp3	negative
['Ses04F', 'script03', '2', 'F043']	IEMOCAP_mp3/Ses04F_script03_2_F043_ang.mp3	positive
['Ses04F', 'impro02', 'M014']	IEMOCAP_mp3/Ses04F_impro02_M014_fru.mp3	negative
['Ses05F', 'script01', '1', 'M006']	IEMOCAP_mp3/Ses05F_script01_1_M006_sad.mp3	negative
['Ses05M', 'script01', '1', 'F027']	IEMOCAP_mp3/Ses05M_script01_1_F027_fru.mp3	negative
['Ses02F', 'impro07', 'F006']	IEMOCAP_mp3/Ses02F_impro07_F006_exc.mp3	negative
['Ses05F', 'impro05', 'M052']	IEMOCAP_mp3/Ses05F_impro05_M052_neu.mp3	negative
['Ses04M', 'impro05', 'M033']	IEMOCAP_mp3/Ses04M_impro05_M033_fru.mp3	negative
['Ses01M', 'script01', '1', 'M015']	IEMOCAP_mp3/Ses01M_script01_1_M015_fru.mp3	negative
['Ses05F', 'impro02', 'M031']	IEMOCAP_mp3/Ses05F_impro02_M031_sad.mp3	negative
['Ses01F', 'impro02', 'F000']	IEMOCAP_mp3/Ses01F_impro02_F000_sad.mp3	negative
['Ses03F', 'impro07', 'M026']	IEMOCAP_mp3/Ses03F_impro07_M026_exc.mp3	negative
['Ses03M', 'script02', '2', 'F046']	IEMOCAP_mp3/Ses03M_script02_2_F046_hap.mp3	negative
['Ses03M', 'impro05b', 'F026']	IEMOCAP_mp3/Ses03M_impro05b_F026_fru.mp3	negative
['Ses04F', 'script01', '1', 'M009']	IEMOCAP_mp3/Ses04F_script01_1_M009_ang.mp3	positive
['Ses02M', 'impro03', 'M015']	IEMOCAP_mp3/Ses02M_impro03_M015_hap.mp3	negative
['Ses02M', 'script01', '3', 'F008']	IEMOCAP_mp3/Ses02M_script01_3_F008_neu.mp3	negative
['Ses04F', 'impro08', 'M008']	IEMOCAP_mp3/Ses04F_impro08_M008_fru.mp3	negative
['Ses05F', 'impro01', 'M003']	IEMOCAP_mp3/Ses05F_impro01_M003_neu.mp3	negative
['Ses01M', 'script02', '2', 'M025']	IEMOCAP_mp3/Ses01M_script02_2_M025_neu.mp3	negative
['Ses02F', 'script03', '1', 'F006']	IEMOCAP_mp3/Ses02F_script03_1_F006_hap.mp3	negative
['Ses01F', 'script03', '2', 'F038']	IEMOCAP_mp3/Ses01F_script03_2_F038_ang.mp3	positive
['Ses02M', 'impro04', 'F011']	IEMOCAP_mp3/Ses02M_impro04_F011_neu.mp3	negative
['Ses05F', 'script03', '2', 'F022']	IEMOCAP_mp3/Ses05F_script03_2_F022_neu.mp3	negative
['Ses05M', 'script03', '2', 'M004']	IEMOCAP_mp3/Ses05M_script03_2_M004_fru.mp3	negative
['Ses05F', 'script01', '1', 'F021']	IEMOCAP_mp3/Ses05F_script01_1_F021_fru.mp3	negative
['Ses04F', 'impro03', 'F044']	IEMOCAP_mp3/Ses04F_impro03_F044_exc.mp3	negative
['Ses05F', 'script01', '3', 'M023']	IEMOCAP_mp3/Ses05F_script01_3_M023_sad.mp3	negative
['Ses01M', 'impro07', 'F003']	IEMOCAP_mp3/Ses01M_impro07_F003_exc.mp3	negative
['Ses05M', 'script01', '1', 'F001']	IEMOCAP_mp3/Ses05M_script01_1_F001_sad.mp3	negative
['Ses02M', 'script02', '1', 'M001']	IEMOCAP_mp3/Ses02M_script02_1_M001_exc.mp3	negative
['Ses02F', 'impro06', 'M004']	IEMOCAP_mp3/Ses02F_impro06_M004_neu.mp3	negative
['Ses05F', 'impro05', 'F033']	IEMOCAP_mp3/Ses05F_impro05_F033_ang.mp3	positive
['Ses03F', 'impro04', 'F013']	IEMOCAP_mp3/Ses03F_impro04_F013_fru.mp3	negative
['Ses03M', 'script01', '1', 'M046']	IEMOCAP_mp3/Ses03M_script01_1_M046_sad.mp3	negative
['Ses02F', 'script01', '3', 'M026']	IEMOCAP_mp3/Ses02F_script01_3_M026_sad.mp3	negative
['Ses04M', 'impro04', 'M004']	IEMOCAP_mp3/Ses04M_impro04_M004_neu.mp3	negative
['Ses04M', 'impro05', 'F042']	IEMOCAP_mp3/Ses04M_impro05_F042_fru.mp3	negative
['Ses05M', 'impro04', 'M032']	IEMOCAP_mp3/Ses05M_impro04_M032_fru.mp3	negative
['Ses03F', 'script01', '3', 'M031']	IEMOCAP_mp3/Ses03F_script01_3_M031_sad.mp3	negative
['Ses02M', 'impro04', 'M018']	IEMOCAP_mp3/Ses02M_impro04_M018_fru.mp3	negative
['Ses05M', 'script02', '2', 'M031']	IEMOCAP_mp3/Ses05M_script02_2_M031_sad.mp3	negative
['Ses04F', 'impro06', 'M007']	IEMOCAP_mp3/Ses04F_impro06_M007_neu.mp3	negative
['Ses03F', 'impro04', 'M005']	IEMOCAP_mp3/Ses03F_impro04_M005_neu.mp3	negative
['Ses05F', 'script03', '2', 'M014']	IEMOCAP_mp3/Ses05F_script03_2_M014_ang.mp3	positive
['Ses03M', 'impro03', 'F024']	IEMOCAP_mp3/Ses03M_impro03_F024_exc.mp3	negative
['Ses02M', 'impro06', 'M006']	IEMOCAP_mp3/Ses02M_impro06_M006_sad.mp3	negative
['Ses04F', 'script02', '1', 'F017']	IEMOCAP_mp3/Ses04F_script02_1_F017_ang.mp3	positive
['Ses02F', 'impro03', 'M015']	IEMOCAP_mp3/Ses02F_impro03_M015_neu.mp3	negative
['Ses01M', 'impro03', 'M021']	IEMOCAP_mp3/Ses01M_impro03_M021_neu.mp3	negative
['Ses03M', 'impro08a', 'F031']	IEMOCAP_mp3/Ses03M_impro08a_F031_fru.mp3	negative
['Ses03F', 'script03', '1', 'F014']	IEMOCAP_mp3/Ses03F_script03_1_F014_sad.mp3	negative
['Ses05M', 'script01', '1', 'F037']	IEMOCAP_mp3/Ses05M_script01_1_F037_fru.mp3	negative
['Ses03M', 'script01', '2', 'F012']	IEMOCAP_mp3/Ses03M_script01_2_F012_ang.mp3	positive
['Ses01M', 'impro03', 'F018']	IEMOCAP_mp3/Ses01M_impro03_F018_neu.mp3	negative
['Ses01M', 'impro05', 'F025']	IEMOCAP_mp3/Ses01M_impro05_F025_neu.mp3	negative
['Ses05M', 'impro08', 'F004']	IEMOCAP_mp3/Ses05M_impro08_F004_fru.mp3	negative
['Ses02F', 'impro05', 'F013']	IEMOCAP_mp3/Ses02F_impro05_F013_fru.mp3	negative
['Ses05F', 'script02', '2', 'M032']	IEMOCAP_mp3/Ses05F_script02_2_M032_sad.mp3	negative
['Ses01F', 'script01', '3', 'M033']	IEMOCAP_mp3/Ses01F_script01_3_M033_sad.mp3	negative
['Ses01M', 'impro06', 'F021']	IEMOCAP_mp3/Ses01M_impro06_F021_neu.mp3	negative
['Ses01M', 'impro07', 'F015']	IEMOCAP_mp3/Ses01M_impro07_F015_exc.mp3	negative
['Ses03F', 'script01', '3', 'M030']	IEMOCAP_mp3/Ses03F_script01_3_M030_sad.mp3	negative
['Ses04M', 'script02', '2', 'M021']	IEMOCAP_mp3/Ses04M_script02_2_M021_neu.mp3	negative
['Ses04F', 'impro02', 'F024']	IEMOCAP_mp3/Ses04F_impro02_F024_sad.mp3	negative
['Ses05M', 'impro07', 'F020']	IEMOCAP_mp3/Ses05M_impro07_F020_neu.mp3	negative
['Ses05F', 'impro02', 'F013']	IEMOCAP_mp3/Ses05F_impro02_F013_fru.mp3	negative
['Ses01M', 'impro07', 'F009']	IEMOCAP_mp3/Ses01M_impro07_F009_exc.mp3	negative
['Ses03M', 'impro04', 'M029']	IEMOCAP_mp3/Ses03M_impro04_M029_fru.mp3	negative
['Ses05F', 'script03', '2', 'F006']	IEMOCAP_mp3/Ses05F_script03_2_F006_neu.mp3	negative
['Ses03F', 'script02', '2', 'M045']	IEMOCAP_mp3/Ses03F_script02_2_M045_hap.mp3	negative
['Ses01M', 'script03', '2', 'F006']	IEMOCAP_mp3/Ses01M_script03_2_F006_neu.mp3	negative
['Ses05M', 'script01', '1', 'F022']	IEMOCAP_mp3/Ses05M_script01_1_F022_ang.mp3	positive
['Ses05F', 'script03', '2', 'M025']	IEMOCAP_mp3/Ses05F_script03_2_M025_ang.mp3	positive
['Ses05M', 'impro01', 'F021']	IEMOCAP_mp3/Ses05M_impro01_F021_ang.mp3	positive
['Ses03F', 'impro04', 'M019']	IEMOCAP_mp3/Ses03F_impro04_M019_neu.mp3	negative
['Ses03M', 'impro07', 'M008']	IEMOCAP_mp3/Ses03M_impro07_M008_exc.mp3	negative
['Ses05M', 'script01', '1b', 'F024']	IEMOCAP_mp3/Ses05M_script01_1b_F024_neu.mp3	negative
['Ses03F', 'impro02', 'M009']	IEMOCAP_mp3/Ses03F_impro02_M009_fru.mp3	negative
['Ses01M', 'script01', '1', 'M017']	IEMOCAP_mp3/Ses01M_script01_1_M017_neu.mp3	negative
['Ses03M', 'script02', '2', 'M004']	IEMOCAP_mp3/Ses03M_script02_2_M004_fru.mp3	negative
['Ses03M', 'impro05a', 'M006']	IEMOCAP_mp3/Ses03M_impro05a_M006_ang.mp3	positive
['Ses03M', 'script01', '3', 'F017']	IEMOCAP_mp3/Ses03M_script01_3_F017_hap.mp3	negative
['Ses05M', 'impro01', 'F009']	IEMOCAP_mp3/Ses05M_impro01_F009_neu.mp3	negative
['Ses05M', 'script01', '1', 'M037']	IEMOCAP_mp3/Ses05M_script01_1_M037_ang.mp3	positive
['Ses02F', 'script03', '2', 'F030']	IEMOCAP_mp3/Ses02F_script03_2_F030_fru.mp3	negative
['Ses01M', 'impro07', 'M020']	IEMOCAP_mp3/Ses01M_impro07_M020_neu.mp3	negative
['Ses01M', 'impro05', 'M002']	IEMOCAP_mp3/Ses01M_impro05_M002_fru.mp3	negative
['Ses02M', 'impro03', 'M014']	IEMOCAP_mp3/Ses02M_impro03_M014_hap.mp3	negative
['Ses04F', 'impro04', 'M008']	IEMOCAP_mp3/Ses04F_impro04_M008_neu.mp3	negative
['Ses03M', 'script02', '2', 'F016']	IEMOCAP_mp3/Ses03M_script02_2_F016_ang.mp3	positive
['Ses05M', 'impro06', 'F006']	IEMOCAP_mp3/Ses05M_impro06_F006_sad.mp3	negative
['Ses04F', 'script03', '1', 'F007']	IEMOCAP_mp3/Ses04F_script03_1_F007_exc.mp3	negative
['Ses04F', 'impro04', 'M031']	IEMOCAP_mp3/Ses04F_impro04_M031_neu.mp3	negative
['Ses03M', 'script01', '2', 'M014']	IEMOCAP_mp3/Ses03M_script01_2_M014_ang.mp3	positive
['Ses02M', 'script03', '2', 'M000']	IEMOCAP_mp3/Ses02M_script03_2_M000_neu.mp3	negative
['Ses02F', 'script03', '1', 'F017']	IEMOCAP_mp3/Ses02F_script03_1_F017_neu.mp3	negative
['Ses05F', 'script02', '1', 'M002']	IEMOCAP_mp3/Ses05F_script02_1_M002_exc.mp3	negative
['Ses05M', 'script01', '1b', 'F031']	IEMOCAP_mp3/Ses05M_script01_1b_F031_ang.mp3	positive
['Ses05M', 'script03', '2', 'F028']	IEMOCAP_mp3/Ses05M_script03_2_F028_ang.mp3	positive
['Ses05M', 'impro03', 'M004']	IEMOCAP_mp3/Ses05M_impro03_M004_hap.mp3	negative
['Ses04M', 'script03', '2', 'F050']	IEMOCAP_mp3/Ses04M_script03_2_F050_ang.mp3	positive
['Ses04F', 'script02', '2', 'M047']	IEMOCAP_mp3/Ses04F_script02_2_M047_neu.mp3	negative
['Ses03M', 'script01', '1', 'M008']	IEMOCAP_mp3/Ses03M_script01_1_M008_fru.mp3	negative
['Ses05F', 'impro02', 'M036']	IEMOCAP_mp3/Ses05F_impro02_M036_sad.mp3	negative
['Ses02M', 'impro01', 'F007']	IEMOCAP_mp3/Ses02M_impro01_F007_fru.mp3	negative
['Ses02F', 'script02', '2', 'M042']	IEMOCAP_mp3/Ses02F_script02_2_M042_hap.mp3	negative
['Ses04M', 'script01', '3', 'F022']	IEMOCAP_mp3/Ses04M_script01_3_F022_sad.mp3	negative
['Ses05F', 'impro05', 'M044']	IEMOCAP_mp3/Ses05F_impro05_M044_fru.mp3	negative
['Ses05F', 'impro03', 'M066']	IEMOCAP_mp3/Ses05F_impro03_M066_hap.mp3	negative
['Ses02F', 'script01', '3', 'M031']	IEMOCAP_mp3/Ses02F_script01_3_M031_sad.mp3	negative
['Ses01M', 'impro04', 'M022']	IEMOCAP_mp3/Ses01M_impro04_M022_fru.mp3	negative
['Ses02M', 'script02', '2', 'M037']	IEMOCAP_mp3/Ses02M_script02_2_M037_sad.mp3	negative
['Ses01M', 'impro01', 'M000']	IEMOCAP_mp3/Ses01M_impro01_M000_fru.mp3	negative
['Ses05F', 'impro08', 'F002']	IEMOCAP_mp3/Ses05F_impro08_F002_neu.mp3	negative
['Ses03F', 'script01', '1', 'M007']	IEMOCAP_mp3/Ses03F_script01_1_M007_neu.mp3	negative
['Ses01F', 'script03', '2', 'M016']	IEMOCAP_mp3/Ses01F_script03_2_M016_neu.mp3	negative
['Ses01F', 'script02', '1', 'M030']	IEMOCAP_mp3/Ses01F_script02_1_M030_sur.mp3	negative
['Ses03M', 'impro08b', 'F012']	IEMOCAP_mp3/Ses03M_impro08b_F012_fru.mp3	negative
['Ses01M', 'impro07', 'F024']	IEMOCAP_mp3/Ses01M_impro07_F024_exc.mp3	negative
['Ses03M', 'script02', '2', 'F009']	IEMOCAP_mp3/Ses03M_script02_2_F009_ang.mp3	positive
['Ses05M', 'impro04', 'M019']	IEMOCAP_mp3/Ses05M_impro04_M019_ang.mp3	positive
['Ses04F', 'impro04', 'M029']	IEMOCAP_mp3/Ses04F_impro04_M029_fru.mp3	negative
['Ses03F', 'impro07', 'M012']	IEMOCAP_mp3/Ses03F_impro07_M012_neu.mp3	negative
['Ses01F', 'impro03', 'F002']	IEMOCAP_mp3/Ses01F_impro03_F002_hap.mp3	negative
['Ses01F', 'script01', '3', 'M024']	IEMOCAP_mp3/Ses01F_script01_3_M024_sad.mp3	negative
['Ses04F', 'impro03', 'M001']	IEMOCAP_mp3/Ses04F_impro03_M001_neu.mp3	negative
['Ses02M', 'script03', '2', 'M023']	IEMOCAP_mp3/Ses02M_script03_2_M023_fru.mp3	negative
['Ses04M', 'impro05', 'F041']	IEMOCAP_mp3/Ses04M_impro05_F041_fru.mp3	negative
['Ses03M', 'script02', '1', 'M027']	IEMOCAP_mp3/Ses03M_script02_1_M027_exc.mp3	negative
['Ses04M', 'script03', '2', 'M028']	IEMOCAP_mp3/Ses04M_script03_2_M028_neu.mp3	negative
['Ses01M', 'impro05', 'M022']	IEMOCAP_mp3/Ses01M_impro05_M022_ang.mp3	positive
['Ses05M', 'impro03', 'F012']	IEMOCAP_mp3/Ses05M_impro03_F012_hap.mp3	negative
['Ses04M', 'impro04', 'F002']	IEMOCAP_mp3/Ses04M_impro04_F002_neu.mp3	negative
['Ses03M', 'script01', '1', 'F031']	IEMOCAP_mp3/Ses03M_script01_1_F031_fru.mp3	negative
['Ses04F', 'script02', '1', 'M017']	IEMOCAP_mp3/Ses04F_script02_1_M017_neu.mp3	negative
['Ses04F', 'script03', '2', 'M016']	IEMOCAP_mp3/Ses04F_script03_2_M016_ang.mp3	positive
['Ses04F', 'impro08', 'M028']	IEMOCAP_mp3/Ses04F_impro08_M028_fru.mp3	negative
['Ses03M', 'impro07', 'F019']	IEMOCAP_mp3/Ses03M_impro07_F019_hap.mp3	negative
['Ses03F', 'script02', '2', 'M008']	IEMOCAP_mp3/Ses03F_script02_2_M008_neu.mp3	negative
['Ses02M', 'impro08', 'F016']	IEMOCAP_mp3/Ses02M_impro08_F016_fru.mp3	negative
['Ses03F', 'impro02', 'M005']	IEMOCAP_mp3/Ses03F_impro02_M005_sur.mp3	negative
['Ses04F', 'script02', '2', 'F022']	IEMOCAP_mp3/Ses04F_script02_2_F022_sad.mp3	negative
['Ses04F', 'impro08', 'F015']	IEMOCAP_mp3/Ses04F_impro08_F015_fru.mp3	negative
['Ses04F', 'script03', '2', 'M045']	IEMOCAP_mp3/Ses04F_script03_2_M045_ang.mp3	positive
['Ses05F', 'impro06', 'M018']	IEMOCAP_mp3/Ses05F_impro06_M018_neu.mp3	negative
['Ses04F', 'impro06', 'M011']	IEMOCAP_mp3/Ses04F_impro06_M011_sad.mp3	negative
['Ses04M', 'impro08', 'F003']	IEMOCAP_mp3/Ses04M_impro08_F003_fru.mp3	negative
['Ses01M', 'script03', '2', 'M039']	IEMOCAP_mp3/Ses01M_script03_2_M039_ang.mp3	positive
['Ses03F', 'script01', '1', 'M003']	IEMOCAP_mp3/Ses03F_script01_1_M003_neu.mp3	negative
['Ses03M', 'script01', '1', 'M042']	IEMOCAP_mp3/Ses03M_script01_1_M042_fru.mp3	negative
['Ses04F', 'script02', '1', 'F008']	IEMOCAP_mp3/Ses04F_script02_1_F008_ang.mp3	positive
['Ses02M', 'script02', '2', 'M025']	IEMOCAP_mp3/Ses02M_script02_2_M025_neu.mp3	negative
['Ses02F', 'script01', '3', 'M025']	IEMOCAP_mp3/Ses02F_script01_3_M025_sad.mp3	negative
['Ses02M', 'script01', '2', 'F016']	IEMOCAP_mp3/Ses02M_script01_2_F016_fru.mp3	negative
['Ses04M', 'impro02', 'M003']	IEMOCAP_mp3/Ses04M_impro02_M003_fru.mp3	negative
['Ses02F', 'script02', '1', 'F019']	IEMOCAP_mp3/Ses02F_script02_1_F019_neu.mp3	negative
['Ses02F', 'impro07', 'M006']	IEMOCAP_mp3/Ses02F_impro07_M006_exc.mp3	negative
['Ses04M', 'script01', '3', 'M025']	IEMOCAP_mp3/Ses04M_script01_3_M025_sad.mp3	negative
['Ses01M', 'impro07', 'F026']	IEMOCAP_mp3/Ses01M_impro07_F026_exc.mp3	negative
['Ses05M', 'impro01', 'M022']	IEMOCAP_mp3/Ses05M_impro01_M022_fru.mp3	negative
['Ses03F', 'script01', '1', 'F038']	IEMOCAP_mp3/Ses03F_script01_1_F038_fru.mp3	negative
['Ses04M', 'impro08', 'F018']	IEMOCAP_mp3/Ses04M_impro08_F018_fru.mp3	negative
['Ses03M', 'impro02', 'M032']	IEMOCAP_mp3/Ses03M_impro02_M032_sur.mp3	negative
['Ses04M', 'impro05', 'M015']	IEMOCAP_mp3/Ses04M_impro05_M015_ang.mp3	positive
['Ses01M', 'impro06', 'M009']	IEMOCAP_mp3/Ses01M_impro06_M009_sad.mp3	negative
['Ses05M', 'script02', '1', 'F016']	IEMOCAP_mp3/Ses05M_script02_1_F016_sad.mp3	negative
['Ses04F', 'impro08', 'M003']	IEMOCAP_mp3/Ses04F_impro08_M003_fru.mp3	negative
['Ses03M', 'impro02', 'F003']	IEMOCAP_mp3/Ses03M_impro02_F003_hap.mp3	negative
['Ses01M', 'impro06', 'M003']	IEMOCAP_mp3/Ses01M_impro06_M003_sad.mp3	negative
['Ses02F', 'impro01', 'F023']	IEMOCAP_mp3/Ses02F_impro01_F023_fru.mp3	negative
